   0.00000000       0.00000000    
   6.34665191E-02   6.34239241E-02
  0.126933038      0.126592457    
  0.190399557      0.189251244    
  0.253866076      0.251147985    
  0.317332596      0.312033445    
  0.380799115      0.371662468    
  0.444265634      0.429794908    
  0.507732153      0.486196727    
  0.571198702      0.540640831    
  0.634665251      0.592907965    
  0.698131800      0.642787695    
  0.761598349      0.690079093    
  0.825064898      0.734591842    
  0.888531446      0.776146591    
  0.951997995      0.814576089    
   1.01546454      0.849725544    
   1.07893109      0.881453514    
   1.14239764      0.909632146    
   1.20586419      0.934147954    
   1.26933074      0.954902351    
   1.33279729      0.971811652    
   1.39626384      0.984807849    
   1.45973039      0.993838489    
   1.52319694      0.998867393    
   1.58666348      0.999874115    
   1.65013003      0.996854722    
   1.71359658      0.989821374    
   1.77706313      0.978802323    
   1.84052968      0.963841975    
   1.90399623      0.945000589    
   1.96746278      0.922354043    
   2.03092933      0.895993471    
   2.09439588      0.866025031    
   2.15786242      0.832569420    
   2.22132897      0.795761347    
   2.28479552      0.755748987    
   2.34826207      0.712693572    
   2.41172862      0.666768312    
   2.47519517      0.618158221    
   2.53866172      0.567059040    
   2.60212827      0.513676524    
   2.66559482      0.458225578    
   2.72906137      0.400929540    
   2.79252791      0.342019111    
   2.85599446      0.281731457    
   2.91946101      0.220309392    
   2.98292756      0.158000216    
   3.04639411       9.50548127E-02
   3.10986066       3.17266695E-02
   3.17332721      -3.17292288E-02
   3.23679376      -9.50573608E-02
   3.30026031     -0.158002734    
   3.36372685     -0.220311880    
   3.42719340     -0.281733930    
   3.49065995     -0.342021495    
   3.55412650     -0.400931895    
   3.61759305     -0.458227873    
   3.68105960     -0.513678730    
   3.74452615     -0.567061186    
   3.80799270     -0.618160248    
   3.87145925     -0.666770220    
   3.93492579     -0.712695360    
   3.99839234     -0.755750656    
   4.06185865     -0.795762718    
   4.12532520     -0.832570672    
   4.18879175     -0.866026163    
   4.25225830     -0.895994484    
   4.31572485     -0.922354937    
   4.37919140     -0.945001364    
   4.44265795     -0.963842630    
   4.50612450     -0.978802800    
   4.56959105     -0.989821672    
   4.63305759     -0.996854901    
   4.69652414     -0.999874175    
   4.75999069     -0.998867273    
   4.82345724     -0.993838251    
   4.88692379     -0.984807432    
   4.95039034     -0.971811116    
   5.01385689     -0.954901636    
   5.07732344     -0.934147179    
   5.14078999     -0.909631133    
   5.20425653     -0.881452382    
   5.26772308     -0.849724352    
   5.33118963     -0.814574718    
   5.39465618     -0.776145101    
   5.45812273     -0.734590232    
   5.52158928     -0.690077424    
   5.58505583     -0.642785907    
   5.64852238     -0.592906117    
   5.71198893     -0.540638924    
   5.77545547     -0.486194700    
   5.83892202     -0.429792792    
   5.90238857     -0.371660262    
   5.96585512     -0.312031150    
   6.02932167     -0.251145631    
   6.09278822     -0.189248815    
   6.15625477     -0.126589969    
   6.21972132      -6.34213984E-02
   6.28318787       2.55903137E-06
